餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,潔兒,9 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/113367390554973509834/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,盧虹均,8 則評論 · 1 張相片,1 年前,5 顆星,讚,https://www.google.com/maps/contrib/101599267638448364755/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,鄭亦靜,4 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/104501246979559438835/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,羅毓欣,17 則評論 · 11 張相片,1 年前,5 顆星,服務態度100分,https://www.google.com/maps/contrib/107307251801087180314/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,籃潪偉,5 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/108066951816930680158/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,昱昀黃,12 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/113730363546276747043/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,林愉玲,1 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/114524060873062470232/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,恐龍扛,15 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/108595815085039636631/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,伯瑋林,10 則評論 · 4 張相片,1 年前,5 顆星,讚,https://www.google.com/maps/contrib/108175905913638966609/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Ariel Chang,在地嚮導 · 25 則評論 · 22 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/107523864827000150414/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,黃靖樺,4 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/116746301339478847526/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,林庭萱,1 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/115019366018290889826/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Hong Ting,6 則評論 · 3 張相片,1 年前,5 顆星,超讚！,https://www.google.com/maps/contrib/100993196196300857603/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,阮芷蕎,在地嚮導 · 19 則評論 · 6 張相片,1 年前,5 顆星,好吃到不行😋 …,https://www.google.com/maps/contrib/113343560341998707903/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Chunnn,8 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/107180573294844225617/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,林承毅,11 則評論 · 3 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/110936018448097305329/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,吳婉君,10 則評論 · 3 張相片,1 年前,1 顆星,良心建議隔夜東西放太久真的不要賣給客人了⋯！！,https://www.google.com/maps/contrib/116314446608235480134/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,J,3 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/111215361861346878914/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,陳志澂,,1 年前,5 顆星,,https://www.google.com/maps/contrib/117808877120105314872/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Otis Shih,13 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/100744644618274983219/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,供應鏈管理系史羽玄,5 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/112355799480805683309/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Carol Liu,在地嚮導 · 22 則評論 · 219 張相片,1 年前,5 顆星,入味好吃😋 …,https://www.google.com/maps/contrib/107491021950471799626/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,鄭婷予,14 則評論 · 3 張相片,1 年前,5 顆星,台南必吃🤤 …,https://www.google.com/maps/contrib/113731134179456186403/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Don Lin,在地嚮導 · 25 則評論 · 42 張相片,1 年前,5 顆星,"東西很好吃
最愛吃雞心",https://www.google.com/maps/contrib/100291601828416214244/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,K K,7 則評論 · 1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/105589480349025108043/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,賴韋佑,在地嚮導 · 8 則評論 · 9 張相片,1 年前,5 顆星,好的,https://www.google.com/maps/contrib/111255739805683206231/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,李沁柔,8 則評論 · 2 張相片,1 年前,5 顆星,好吃,https://www.google.com/maps/contrib/100862768284386059677/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,向芸,在地嚮導 · 17 則評論,1 年前,5 顆星,服務親切好吃,https://www.google.com/maps/contrib/100526541956215102670/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Penny,10 則評論 · 13 張相片,1 年前,5 顆星,好吃,https://www.google.com/maps/contrib/103321989278992533503/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Jia Wei Liang,在地嚮導 · 106 則評論 · 248 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/109219321720471742185/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Tasu Weng,1 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/105543013613774309441/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,W u,在地嚮導 · 21 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/108496191683167301324/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,爾冬陳,在地嚮導 · 61 則評論 · 2 張相片,1 年前,5 顆星,好吃讚讚讚,https://www.google.com/maps/contrib/113397164859824742456/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,洪譽瑜,3 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/102265002873109955674/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,盧音頻,8 則評論 · 5 張相片,1 年前,5 顆星,好吃的不得了～,https://www.google.com/maps/contrib/110870856193409335390/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,黃英庭,在地嚮導 · 22 則評論 · 18 張相片,1 年前,5 顆星,服務態度很好 可以配合分袋裝,https://www.google.com/maps/contrib/104928844695364368164/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Hsuan,6 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/101636477073192265774/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,陳雅香,在地嚮導 · 11 則評論 · 5 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/117012540887352043523/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,王曉萍,1 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/112399858056273475085/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Esther Q,在地嚮導 · 415 則評論 · 250 張相片,1 年前,1 顆星,真的沒有想像跟推薦的好吃，東西很重口味、味素很重，吃完口很乾很渴，份量真的少得很誇張。賺太大吧，真的很坑錢。豆乾很普通，甜不辣太軟爛，米血也不入味，只有鴨脆腸可以吃，雞心跟雞屁股50元只有9顆，好扯。,https://www.google.com/maps/contrib/104687833631338771893/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Chia Chi Chang,11 則評論 · 5 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/106118525843898676365/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Hsiao-Han Tung,21 則評論 · 14 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/110909456377873155448/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,maymay wang,22 則評論 · 8 張相片,1 年前,5 顆星,棒,https://www.google.com/maps/contrib/100510792952589381997/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,_zhu pei,,1 年前,5 顆星,,https://www.google.com/maps/contrib/101640858463620611710/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Peter Wu,16 則評論,1 年前,5 顆星,好,https://www.google.com/maps/contrib/102559795160122621829/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Alice Fan,7 則評論 · 9 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/105731866215570769554/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,田若瑩,9 則評論 · 5 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/116062848195623778494/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,賴萱萱,在地嚮導 · 14 則評論 · 15 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/100822323232393822472/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Runa,在地嚮導 · 13 則評論 · 26 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/114789876998103161910/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,嘉淇,在地嚮導 · 74 則評論 · 634 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/109662861709699606276/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,洪逸光,4 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/111060436475827944207/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Ryan chen,8 則評論 · 6 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/118335651914664087452/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,謝勝宇,4 則評論 · 2 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/108673834850985360334/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Dave Chiang,5 則評論,1 年前,5 顆星,,https://www.google.com/maps/contrib/100347748463030192483/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,黃柏翔,11 則評論 · 3 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/113480565536188685615/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,陳偉男,14 則評論 · 7 張相片,1 年前,5 顆星,👍🏻 很香 …,https://www.google.com/maps/contrib/113711652086119738751/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Andy,在地嚮導 · 310 則評論 · 245 張相片,1 年前,1 顆星,"大概六七年前有吃過一次
印象是還不錯
但這次來買真的不推薦…

雞腳跟鴨舌普通，比較喜歡老天祿的味道
鳥蛋10顆50元有點貴
吃起來就普通味道
豆干則是完全不行！
死鹹到吃不下直接丟掉",https://www.google.com/maps/contrib/117887433474715722001/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,許正杰,在地嚮導 · 74 則評論 · 10 張相片,1 年前,5 顆星,滷味好吃,https://www.google.com/maps/contrib/107965889522917316475/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,獨自旅行,在地嚮導 · 160 則評論 · 601 張相片,1 年前,3 顆星,很貴的滷味,https://www.google.com/maps/contrib/117478527340636395173/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Bolong Wu,在地嚮導 · 15 則評論 · 1 張相片,1 年前,5 顆星,內臟很好吃！完全不會有平常對內臟的害怕,https://www.google.com/maps/contrib/103612249265540762913/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Wang,14 則評論 · 1 張相片,1 年前,1 顆星,"有雞腥味，和第一次買的味道差很多！
又貴！不會再買！
份量又少",https://www.google.com/maps/contrib/117048923317173913267/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Penny Lin,在地嚮導 · 141 則評論 · 554 張相片,1 年前,4 顆星,"這次買了雞翅 米血 豆乾！

雞翅>米血>豆乾 …",https://www.google.com/maps/contrib/112894643369758967410/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,SC Huang,在地嚮導 · 38 則評論 · 50 張相片,1 年前,3 顆星,"7/18 想買雞心、七里香 但都剛好缺貨
所以沒吃到 下次嚐到再修改評分",https://www.google.com/maps/contrib/103897498366124669445/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Lisa,在地嚮導 · 40 則評論 · 29 張相片,1 年前,5 顆星,下班來吃～雞翅跟雞屁股真的超入味,https://www.google.com/maps/contrib/111707541098208127436/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,劉姿慧,在地嚮導 · 39 則評論 · 37 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/105310613890133165300/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Fanny Chiu,在地嚮導 · 27 則評論 · 10 張相片,1 年前,3 顆星,米血跟鳥蛋好吃，鴨翅、雞翅、米血真的超鹹又甜,https://www.google.com/maps/contrib/114005265937174766140/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Louis,在地嚮導 · 162 則評論 · 162 張相片,1 年前,5 顆星,豆乾跟雞翅很好吃很入味 米血還好沒有很喜歡 排隊動線要自己找一下 有點亂,https://www.google.com/maps/contrib/115350234540245917259/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,吉,在地嚮導 · 17 則評論 · 214 張相片,2 年前,5 顆星,"非常好吃
有入味",https://www.google.com/maps/contrib/109076273175980104742/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,王家棟,在地嚮導 · 24 則評論,2 年前,4 顆星,米血好吃，豆乾普通,https://www.google.com/maps/contrib/102057447922751565949/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Bear Jiun,在地嚮導 · 422 則評論 · 758 張相片,2 年前,4 顆星,"三杯米血必點
豆干很普通
雞心很甜
脆腸比較沒什麼味道",https://www.google.com/maps/contrib/114520405670304372787/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,UU FunTV,在地嚮導 · 87 則評論 · 241 張相片,2 年前,4 顆星,這家二師兄的滷味很合我們家的口味，特別是七里香和米血，我們每次去都必點啊！,https://www.google.com/maps/contrib/111449352516660313499/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,妤瑄許,在地嚮導 · 17 則評論 · 4 張相片,2 年前,3 顆星,東西沒什麼漲價可是份量越來越少,https://www.google.com/maps/contrib/111464156339254742610/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,王科鑒,在地嚮導 · 92 則評論 · 59 張相片,2 年前,4 顆星,"米血賣相不好，沒有很入味
鳥蛋非常入味
豆乾好吃
棒棒腿入味好吃",https://www.google.com/maps/contrib/114483305053239470908/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Lee Peggy,"在地嚮導 · 1,195 則評論 · 9,013 張相片",2 年前,4 顆星,臺南夜市的知名滷味店，夜市現滷的味道及口感遠勝於門市販賣的商品，主推米血、雞腳、雞翅，要看攤位上的號碼牌來排隊，人潮多動線亂，吃個滷味有這麼難嗎？,https://www.google.com/maps/contrib/113156859085009791620/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,鄭伊玲,在地嚮導 · 15 則評論 · 5 張相片,2 年前,1 顆星,"店員態度超差！不知道在跩什麼都！
東西再好吃我也我不會再去買了",https://www.google.com/maps/contrib/100950783057415559110/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Angus H (好吃一直吃),"在地嚮導 · 927 則評論 · 1,848 張相片",2 年前,5 顆星,來大東夜市必吃的滷味，通常夜市感覺攤位都差不多，但這間滷米血跟滷豆乾我個人覺得很好吃，建議趕快吃完，不然會很油沒那麼好吃。,https://www.google.com/maps/contrib/108591501413814401593/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,淘氣小青蛙一定喜歡北極熊,在地嚮導 · 119 則評論 · 53 張相片,2 年前,5 顆星,超級好吃….,https://www.google.com/maps/contrib/115337292142690462219/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,林鑫鋒,"在地嚮導 · 444 則評論 · 1,348 張相片",2 年前,5 顆星,人潮較花園少,https://www.google.com/maps/contrib/110084097685515953875/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,廖媽媽,"在地嚮導 · 1,435 則評論 · 12,813 張相片",2 年前,4 顆星,等很久的美食,https://www.google.com/maps/contrib/105504152891481993788/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,芳芳,在地嚮導 · 70 則評論,2 年前,4 顆星,最近很想吃這家滷味.每種都很好吃.味道十足不過太早去要等一會店員服務親切值得推薦👍 …,https://www.google.com/maps/contrib/111468480206719642712/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,小代溝Littledaigo,在地嚮導 · 170 則評論 · 848 張相片,2 年前,3 顆星,"重口味滷味、閒鹹嫌。

閒。很閒再買。
鹹。鹹到不行。
嫌。稍嫌小貴。",https://www.google.com/maps/contrib/114457003158636885496/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,江佳容,在地嚮導 · 25 則評論 · 63 張相片,2 年前,5 顆星,"米血（30/小份）軟綿口感，麻油跟薑的香氣真的無法抗拒👍
雞腳（30/小份）很入味也不會死鹹👍
每次吃二師兄都會必點這兩樣🤘 …",https://www.google.com/maps/contrib/105715366391861961575/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Jay Hong,"在地嚮導 · 258 則評論 · 7,360 張相片",2 年前,3 顆星,,https://www.google.com/maps/contrib/104979831855567183085/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,莊旖霓,13 則評論 · 2 張相片,2 年前,1 顆星,攤子前面寫著忙碌中忘了微笑請見諒，明明沒人臉還是很臭，一副不耐煩的樣子，份量很少，東西都很硬。不會再回購。,https://www.google.com/maps/contrib/109189547866735339819/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,KL Lee,在地嚮導 · 174 則評論 · 774 張相片,2 年前,5 顆星,"每次造訪大東夜市，必訪的滷味店。
品項眾多，有大份、小份、以支計算等等消費方式，滷味的重點在於是否有滷到味，但二師兄並不會讓人失望😋。 …",https://www.google.com/maps/contrib/111618923369240872284/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Shih lin Pan,在地嚮導 · 142 則評論 · 221 張相片,2 年前,3 顆星,味道變很鹹且漲價 一份只有一點點,https://www.google.com/maps/contrib/111190931506101639233/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,chick0917,"在地嚮導 · 126 則評論 · 1,535 張相片",3 年前,5 顆星,"2022/04/05 23:00
大大武花大武花 以前必背的夜市時間表
週一二五營業 …",https://www.google.com/maps/contrib/114611387342044526150/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,許小咕,"在地嚮導 · 251 則評論 · 64,885 張相片",3 年前,4 顆星,,https://www.google.com/maps/contrib/114222122076872669000/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,jolenta liu,11 則評論 · 7 張相片,3 年前,1 顆星,"今天第一次在大東買了你們50的豆乾，我這麼喜歡吃豆乾的人，從沒吃了一個後被我嫌到要死的，這麼苦得要死的豆乾，是怎麼滷的？有夠難吃，我都懷疑我吃的是藥🙄🙄🙄
本來滿懷開心的買最愛的豆乾要來吃，整個心情都不好了，買這家的豆乾真的要三思 …",https://www.google.com/maps/contrib/100115415572324166020/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,美食真實評論員（金舌頭）,"在地嚮導 · 747 則評論 · 2,736 張相片",3 年前,2 顆星,不甜，貴又難吃。,https://www.google.com/maps/contrib/100461528109305979028/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,蓝海,在地嚮導 · 99 則評論 · 7 張相片,3 年前,1 顆星,非常難吃。現場看著不錯，實際很難吃，很難吃,https://www.google.com/maps/contrib/100734647762647878493/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,陳欣葳,11 則評論,3 年前,5 顆星,好吃,https://www.google.com/maps/contrib/115004661318131369024/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Cora Kuo,在地嚮導 · 226 則評論 · 692 張相片,3 年前,2 顆星,以前來台南超愛吃，現在整個變調了，滷味都只有表面上色，這次買了鴨舌，鴨翅，雞爪，雞心，雞翅，雞腱，豆干，米血，...都沒入味，QQ好失望。,https://www.google.com/maps/contrib/100504785864498815016/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,周瓏承,在地嚮導 · 64 則評論 · 73 張相片,3 年前,5 顆星,,https://www.google.com/maps/contrib/106457762419647783868/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,cola chen,在地嚮導 · 506 則評論 · 800 張相片,3 年前,5 顆星,小雞腿小份40$好吃有四五隻，可回購。,https://www.google.com/maps/contrib/112826296569677279671/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Victoria “Vic”,"在地嚮導 · 1,132 則評論 · 8,152 張相片",3 年前,3 顆星,"台南版的滷味，口味都甜甜的
豆乾好吃，小雞翅還好",https://www.google.com/maps/contrib/116878094239467354920/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,GiGi GG,在地嚮導 · 129 則評論 · 506 張相片,3 年前,3 顆星,滷得非常入味，有些品項有點過於入味所以非常鹹。覺得最好吃的是雞翅和豆干，其他品項表現普普，尤其雞肝實在太乾難以下嚥。米血是麻油口味，第一口覺得不太合胃口，多吃幾塊後慢慢可接受。,https://www.google.com/maps/contrib/104505628912688716263/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Jim Jim,在地嚮導 · 31 則評論 · 2 張相片,3 年前,5 顆星,"真的懷疑那些1顆星是不是台南人不想排隊故意留的......
鳥蛋、雞心、七里香回顧多次仍覺得很好吃阿：））",https://www.google.com/maps/contrib/111454652988192327832/reviews?hl=zh-TW
二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,Taillight,在地嚮導 · 390 則評論 · 565 張相片,3 年前,5 顆星,微甜超入味❤️每來必吃,https://www.google.com/maps/contrib/105748033841182995502/reviews?hl=zh-TW
